"symbol","PC1_tau","PC1_pval"
"EEF2",-0.0180615845777851,0.749861575321409
"EEPD1",0.155371435391794,0.00571728681429042
"EFCAB14",-0.00710215848062967,0.89953373592341
"EFEMP2",0.0284039262194584,0.613560985539004
"EFHD2",0.067395065873271,0.230971850313453
"EFNA1",-0.00432807426728704,0.938639612102173
"EFNA5",-0.226482345846161,5.63443825642696e-05
"EFNB1",0.253417918796368,6.59254898457628e-06
"EFNB2",0.0561150737506372,0.318437206639131
"EFR3B",0.0705077584229808,0.210102947206764
"EFTUD2",0.0640820286658512,0.254566487819591
"EGFL7",-0.13132508979933,0.0195894961036683
"EGFR",0.0547522021849485,0.330517265630871
"EGLN1",-0.0655840752289078,0.243806747673217
"EGLN3",0.0698927366441701,0.214051859903069
"EGR1",-0.116579333108872,0.038232464519453
"EGR2",-0.0729803948442833,0.1943255533334
"EGR3",-0.0971300274559403,0.0840903729053992
"EHBP1",-0.0519756292081782,0.355590304377464
"EHD2",-0.112477917296608,0.0456586815000924
"EHMT1",-0.046420018174483,0.409232384565212
"EID1",-0.137897237603668,0.0142423964542573
"EIF1",-0.0947688972562448,0.0921133581405334
"EIF1AD",-0.0485951989591324,0.387728053259556
"EIF1AX",-0.0277896877165065,0.621155138122788
"EIF1B",0.0321316050743335,0.56785953969819
"EIF2AK2",-0.0289163239727133,0.607092792503635
"EIF2S1",0.0937965722250759,0.0954287602804111
"EIF2S2",0.0272770309228364,0.627691775722945
"EIF2S3",-0.0669480612465223,0.233990485252369
"EIF3A",-0.0498718024788589,0.375179162099317
"EIF3C",0.0466125436558776,0.407473211484825
"EIF3CL",-0.0401095232132673,0.475931385590069
"EIF3D",-0.0168082406491454,0.76517128025231
"EIF3E",-0.0144695494351235,0.797081033468898
"EIF3F",0.0811450653703735,0.149122809421321
"EIF3H",0.120748274301701,0.0317354142365075
"EIF3I",0.0426164829780179,0.448748031479291
"EIF3J",-0.149293807324226,0.00794670877350369
"EIF3K",0.057060553683742,0.310295446175058
"EIF3L",0.0701008173110313,0.212913733582907
"EIF3M",-0.00484824593554474,0.931293157133087
"EIF4A2",-0.0101440819901684,0.857036173191481
"EIF4A3",0.00943637371058942,0.866727111004802
"EIF4B",0.00745850207487357,0.894649742094809
"EIF4E",-0.0333385933501334,0.553345497592544
"EIF4E2",-0.0269261949933961,0.63206724080619
"EIF4EBP2",0.0652916939430417,0.24627461606698
"EIF4G2",0.199066659867322,0.000403068875511235
"EIF4G3",-0.0846851787622178,0.132132322652112
"EIF4H",-0.18388704226959,0.00107503313801442
"EIF5",0.0798929442153907,0.155304792239838
"EIF5A",0.0569904912226137,0.311019719251997
"EIF5B",-0.0204285105415948,0.716348066701574
"EIF6",0.07421699148603,0.187016100752877
"ELAVL2",0.106641086556225,0.0580483897317649
"ELAVL3",-0.0152398685707059,0.786412323373521
"ELAVL4",0.194421092869497,0.000550230037282023
"ELF1",-0.0112613863284386,0.841359112659512
"ELF2",-0.0502264549002617,0.371868477652987
"ELK3",-0.0411456675678928,0.464575735625609
"ELK4",-0.173302807961567,0.002064357206813
"ELL2",0.00554085249776542,0.921507511896558
"ELMO1",-0.00588959483759534,0.916616572669259
"ELMOD1",0.0161031025716307,0.77459669773184
"ELMSAN1",-0.0645123429762322,0.251371807329904
"ELOVL1",0.00970050914427467,0.863091671637778
"ELOVL2",0.0600836192726437,0.285299843038476
"ELOVL5",0.0581934098154756,0.300842730368316
"ELOVL6",0.0651050168487437,0.246954056927586
"ELP2",0.061904274663274,0.270975120370116
"EMC10",0.0509107983638352,0.365310380621675
"EMC4",0.0238093364089515,0.672009614984337
"EMC9",0.0208656366347539,0.710602967307537
"EMCN",-0.0989187470749927,0.0786978489445985
"EML1",-0.0857242607102205,0.127454240417435
"EML4",-0.0931478694675506,0.0975985616422724
"EML6",-0.0457044642625511,0.41627227255225
"EMP1",-0.0761790406376747,0.17592397481202
"EMP2",-0.0213975210230605,0.703725844964373
"EMX2",0.0750519143124561,0.181931589403279
"ENAH",0.0185272255394031,0.741796503571515
"ENC1",0.0556936238129608,0.32218188209352
"ENDOD1",-0.0512911261046088,0.36203210392845
"ENG",-0.0687753810661508,0.221527386368937
"ENHO",0.010913072787309,0.846179846204737
"ENO1",0.0931213375007183,0.0981905285273187
"ENO2",0.0907916102416216,0.106931273448369
"ENPP2",0.0277942909445845,0.62115253093335
"ENPP4",0.117031128187442,0.0373850668131094
"ENPP6",0.00285664725756753,0.959479531986424
"ENSA",-0.0144647514413133,0.797086646754471
"ENTPD1",0.021393973688649,0.703726181969769
"ENY2",0.00736107850211499,0.895879774296405
"EOGT",-0.224670720716504,6.50044051875452e-05
"EOMES",0.210388510484731,0.0001841443485627
"EP300",-0.0758529822041951,0.177432681058022
"EPAS1",-0.0983083406340755,0.0805511058919156
"EPB41L1",-0.0188782192556156,0.737142514898746
"EPB41L2",0.019486822484434,0.729028956846618
"EPB41L3",0.060143413899423,0.285270689765179
"EPB41L4A",-0.0153232857502232,0.785230537923165
"EPC1",0.127980259928996,0.0228726457608274
"EPG5",0.0156825655554332,0.780489274987741
"EPHA2",0.00398479823929366,0.94353763611352
"EPHA3",0.069188405420147,0.218635802173311
"EPHA4",0.0622299812105156,0.268309767426629
"EPHA5",0.25718207791384,4.84900746807033e-06
"EPHA7",-0.0204624168064893,0.716317354840056
"EPHB1",-0.0375894729340644,0.504004890234622
"EPHB2",-0.00805522086252777,0.88614249121331
"EPM2AIP1",-0.0059749686783356,0.915396367022832
"EPN2",0.0292184241939039,0.603829916310384
"EPRS",0.0803256584021335,0.15349274102907
"EPS15",0.110033327960901,0.0505344803338602
"EPS15L1",-0.0283255437783178,0.614635935887445
"EPS8",-0.0340144403556782,0.545140866632017
"ERBB3",0.0792968851601081,0.15845907395349
"ERBB4",0.202079251571754,0.000324483726660776
"ERC1",-0.0401095232132673,0.475928270209449
"ERC2",0.0225934828553068,0.68780545671998
"ERCC1",0.0372245203262516,0.507953443618253
"ERG",-0.121551463072863,0.0307594962000916
"ERGIC2",0.0401745075524141,0.474993264598783
"ERGIC3",0.0825933325448158,0.141890634314203
"ERH",-0.0228616967132226,0.68440464566672
"ERI3",0.0146355560806757,0.79471112680877
"ERICH1",-0.0346331961658743,0.537997247297481
"ERICH3",-0.116949407423447,0.0375263000572539
"ERMN",-0.0799326524406134,0.155292941416647
"ERMP1",-0.0148947417980086,0.791151940345342
"ERP44",-0.124027208726939,0.0273681052320602
"ESAM",-0.0194058438123868,0.730179934221914
"ESCO2",0.141062295920675,0.0121888291628538
"ESD",-0.0471779622840699,0.401423990762669
"ESF1",-0.0078774212254135,0.888578299560941
"ESPL1",0.140495803638913,0.0125132861189736
"ESYT2",-0.00970855869270507,0.863083203695631
"ETF1",-0.0761411406151111,0.175939764275616
"ETFA",-0.0202637766321746,0.718643581474009
"ETFB",0.044842561695345,0.425153453532458
"ETNK1",0.0322115403880829,0.566822210556857
"ETS1",0.070406550849641,0.21067396318548
"ETS2",0.0246771742031358,0.660813511452727
"ETV1",0.0363558238452111,0.517871213283829
"ETV5",-0.0892485855318826,0.112439561275542
"ETV6",-0.0124700163890305,0.824542779691302
"EVI2A",0.0057149507140147,0.919062322022316
"EVI2B",0.0505602790421094,0.368582609599579
"EVI5",-0.0630480843862381,0.262348648010525
"EWSR1",-0.0373373747406441,0.506948111361797
"EXD3",-0.0787137178058994,0.161657871761496
"EXO1",0.148260195820982,0.00842787437895925
"EXOC1",0.013512543383274,0.810185299295367
"EXOC4",0.0206959060017711,0.712894362445833
"EXOSC10",-0.022017624178099,0.695728059832337
"EXOSC6",-0.0740315226094073,0.188050308089563
"EXOSC8",-0.0472782286341216,0.400553751188729
"EXOSC9",0.0268407270285526,0.633163993210219
"EXTL2",0.0232917889847141,0.678758834347608
"EXTL3",0.148966150590127,0.00805776102073528
"EYA3",0.127743604517422,0.0230607439095765
"EZH2",0.048172071138788,0.391958654896518
"EZR",0.0429487205174438,0.445075572104703
"F2R",-0.000519540974001336,0.992629469357921
"F3",0.0842696812326859,0.134115573442677
"FA2H",0.058623968046858,0.297261464132553
"FABP3",-0.00103908194800267,0.98525960234426
"FABP5",0.0484059056694145,0.389432318719165
"FABP7",-0.0907916264079526,0.106619715194901
"FADS1",-0.0264110934332226,0.638651763770016
"FADS2",0.0343039152773976,0.542055761443996
"FADS3",-0.114909904871759,0.041044686219649
"FAF2",0.145676950286568,0.00956609952456914
"FAH",0.0646069655935902,0.2507330400213
"FAIM",-0.0380241070822548,0.499101434419
"FAIM2",-0.0436450573616067,0.43776400687853
"FAM102A",-0.0544101810704296,0.333586068592553
"FAM107A",0.17746900972531,0.00161426070716045
"FAM107B",0.146676141826342,0.00914282279186255
"FAM110B",0.197239336951773,0.000455257602100197
"FAM111A",0.0729209986994677,0.194845956738413
"FAM111B",0.159165043786358,0.00467778328718074
"FAM114A1",0.114481678238183,0.0418112859823766
"FAM117B",-0.0544810099196771,0.332827380241289
"FAM120A",-0.0820246683528366,0.144828720741668
"FAM120B",0.0623397530985737,0.267637748237799
"FAM124A",-0.044249405719268,0.431427926615049
"FAM124B",-0.134952196097057,0.0164493195035024
"FAM126A",0.0500657056123869,0.373509166102511
"FAM131B",-0.0932846545047571,0.0972746374421089
"FAM133B",-0.0657976234109643,0.241959655819453
"FAM135A",-0.0193088064817518,0.731347099365424
"FAM13A",0.0458194821105074,0.415372588403659
"FAM13B",0.0734284576588556,0.191690697985053
"FAM13C",0.0798427438242091,0.15574142161017
"FAM155A",0.0365259232718991,0.515881758990316
"FAM161A",-0.0806054261699413,0.151749715614532
"FAM162A",0.0406326701220049,0.470223240704371
"FAM168A",-0.0563912201825226,0.316195964040987
"FAM168B",0.0108296029109821,0.847382547569237
"FAM171A1",-0.0817411132428769,0.146114514878412
"FAM171B",0.0285629257813429,0.611407618600023
"FAM172A",-0.0471740569852524,0.401426118782336
"FAM174A",-0.0479669766897359,0.393690117259208
"FAM177A1",0.0027720335577695,0.960704645970745
"FAM192A",0.0815476701100675,0.146974145654048
"FAM200B",0.0124710496588163,0.82454172868732
"FAM204A",0.0711653242681746,0.205671935559249
"FAM20A",-0.112794284139712,0.0448463593497521
"FAM217B",0.0170575555018167,0.761658445503527
"FAM219A",0.0233793438300601,0.677629957995653
"FAM221A",-0.0200081292391819,0.722096665455186
"FAM222A",0.0652727635488226,0.24569782166045
"FAM32A",-0.078412827777166,0.163496956742169
"FAM43A",-0.00969729492644479,0.863094654233666
"FAM45A",-0.0244184257780628,0.664163373191097
"FAM49A",-0.072222178253135,0.199123714690175
"FAM49B",0.0614841085848031,0.274335137026907
"FAM76A",-0.0331599121622852,0.555411066510428
"FAM83D",0.0969890163591261,0.0846378384233188
"FANCD2",0.105055625216082,0.0618206695798553
"FANCI",0.134778958361374,0.0165881520828904
"FANCL",-0.0639662901139477,0.255220977257898
"FAR1",0.146978717540953,0.00901831431725191
"FARP1",0.121256364303433,0.0311211968263741
"FARSB",-0.0176600049919891,0.753461962218265
"FAT1",0.0859116754274014,0.126683366438215
"FAT3",-0.19988321258714,0.000380184360442099
"FAT4",0.104709192816359,0.0626845111149124
"FAU",0.0433166156526491,0.441404081781243
"FAXDC2",-0.162537419885551,0.00387169759079708
"FBL",0.115491267738321,0.040269946059249
"FBLN1",0.152165811073069,0.00685673200501241
"FBN2",0.0453657298254544,0.419809111154856
"FBN3",-0.0499090187041211,0.375154864942673
"FBXL20",-0.145390904506166,0.009737186976825
"FBXL5",0.0779951266384347,0.165387628233782
"FBXO11",-0.014551969797372,0.795895337879454
"FBXO21",0.173757448890049,0.00201154805872765
"FBXO25",0.178003706267168,0.00156393723616214
"FBXO30",0.0512783697621679,0.362043133772416
"FBXO32",-0.0682273964467723,0.225048610855777
"FBXO5",0.0556843938454111,0.322181320809534
"FBXO7",0.0707999001935744,0.208414860774237
"FBXW7",-0.0417330013798785,0.458027442057146
"FCER1G",-0.0661148623094152,0.240077021033777
"FCGR1A",-0.00779763741455201,0.889788926760126
"FCGR1B",-0.129842228018611,0.0209220239335373
"FCGR2A",-0.0115255651477912,0.837743027404104
"FCGR3A",0.0254849665683508,0.650776929220514
"FCGRT",0.0276348550864628,0.623320279536423
"FCHO2",-0.0751540356799471,0.181425389538633
"FDFT1",-0.0433094339207499,0.441401043545864
"FDPS",-0.0307356888188283,0.584679589358637
"FEM1C",-0.0304044827712219,0.588908267753823
"FEN1",0.122550461402107,0.0293627850592638
"FER",0.0201039112579453,0.7209332827069
"FERMT2",-0.193474478734692,0.000582686060429913
"FEZ1",0.077238424801532,0.169647278696171
"FEZ2",-0.129630842195194,0.0211763822749588
"FEZF1",0.0224240659269762,0.690071866394344
"FEZF2",-0.00372353120533957,0.947215699200054
"FGD2",-0.0874488203188325,0.119943819459629
"FGD4",0.0241776892949905,0.667503577926621
"FGD5",-0.015765940859814,0.779309504721016
"FGD6",-0.0544404147168488,0.332844770750977
"FGF12",0.0633682532065493,0.259748079743096
"FGF13",-0.0381783560217425,0.49716029111789
"FGFBP3",-0.0298872257204691,0.595285162772206
"FGFR1",0.151748564924724,0.00695659797975545
"FGFR1OP",-0.104345467498469,0.063561536308253
"FGFR2",0.0390570165229866,0.487447526600865
"FGFR3",0.00285830417702598,0.959477933347886
"FHL1",0.00268485109785536,0.961932421773234
"FHL3",-0.0746994700518767,0.183957911388454
"FHOD3",-0.0514430798426174,0.360430993002904
"FIBIN",0.0234669059685355,0.676503228545685
"FIGN",0.15892688709478,0.00470319074679281
"FIP1L1",0.142885604457641,0.0110727999114221
"FIS1",0.0548093027038068,0.329770482821727
"FKBP10",0.0863625906635561,0.124773001656866
"FKBP15",-0.0506489519972242,0.367764187009629
"FKBP1A",-0.0698321750680991,0.214612050654763
"FKBP1C",0.018441413291297,0.742959085131036
"FKBP3",-0.0459308492315478,0.414471701203018
"FKBP9",0.128570416608338,0.0222353520679618
"FLCN",-0.0848372788830851,0.131348007018396
"FLI1",-0.0928111298743185,0.0991418865870018
"FLNA",-0.00788984154790878,0.888566273018598
"FLNB",-0.000519627069117347,0.992629379598855
"FLOT2",-0.0646641061031196,0.250111870730341
"FLRT2",0.0753272016607765,0.180418776481486
"FLT1",-0.0821010769205409,0.144407405712474
"FLT4",-0.00771195641617031,0.891004178733209
"FMNL2",0.0035500496222055,0.949667474265597
"FMNL3",0.0747212285099265,0.184424470389689
"FMO1",-0.00779117867293639,0.889794735600068
"FN1",0.0506274019114159,0.368541212491247
"FNBP1",-0.0911079461185749,0.10529722830388
"FNBP1L",0.0570984016631518,0.310274154084849
"FNBP4",-0.127633899279662,0.0232444277951639
"FNDC3A",0.0872071300191741,0.121044610615433
"FNDC3B",-0.0876074757445736,0.119215567651468
"FNIP1",-0.00155849382746434,0.977891023564223
"FNIP2",0.0153245547068524,0.785229262242686
"FNTA",0.0199091416295204,0.723258833985
"FOLH1",0.0711417634914096,0.205678708966184
"FOLR2",-0.0549209148633082,0.328990645708739
"FOS",-0.0781496549769546,0.164895910063583
"FOSB",-0.152077522228344,0.00685954815950566
"FOSL2",0.0468239497008191,0.404892021229348
"FOXC1",-0.0680373274817523,0.226232981806742
"FOXF1",-0.140739055003837,0.0124018304715411
"FOXF2",-0.085054225917566,0.130913475996407
"FOXG1",-0.050382955418322,0.370227742610044
"FOXJ3",-0.0907238018846103,0.106947195142751
"FOXK1",0.00606030741943092,0.914176000153736
"FOXM1",0.134513526876405,0.0167985347104631
"FOXN2",0.00796827536851134,0.887359027359696
"FOXN3",0.05627428318043,0.316951285547871
"FOXO1",-0.0323766758186468,0.5647434958349
"FOXO3",-0.0557779275795794,0.321428146858441
"FOXP1",-0.0682104504524437,0.225053807237337
"FOXQ1",0.0264943950668938,0.637554376111066
"FOXRED1",-0.0290209293227744,0.606004858191814
"FOXRED2",0.0163621525807468,0.771063096775955
"FOXS1",-0.0839093427435825,0.135728252636223
"FPR1",0.00208040543415109,0.97052190271967
"FRG1",0.0329840218691245,0.557480131248865
"FRMD4A",-0.112157489410409,0.0461682415125274
"FRMD4B",0.117575919661452,0.0366745063286688
"FRMD8",0.0532772284582276,0.343691612067426
"FRRS1L",-0.113325663758156,0.0440197355407805
"FRS2",0.0335969829854198,0.550258599137708
"FRY",-0.0684729691132096,0.223292786369937
"FRYL",0.15077933443459,0.0073823872515796
"FRZB",-0.0579552290057793,0.30299499684483
"FSD1L",0.0678197627457984,0.22799003615977
"FSTL1",0.140669041374596,0.0124050296575844
"FSTL5",0.161670090270016,0.00402824103683765
"FTH1",-0.0112688627683184,0.841350749502949
"FTL",0.0189253167573049,0.737110766172258
"FTO",0.139906868227703,0.0128988612415364
"FUBP1",-0.0239904436808366,0.669760456698197
"FUNDC2",0.0589556926322146,0.294420994751886
"FUS",0.0736973859447042,0.190118612950864
"FUT1",0.19895123499789,0.000403138062798116
"FUT11",-0.0859733492875959,0.12630640315739
"FUT8",-0.0365380219549973,0.515875816784344
"FUT9",0.0570369368814044,0.310302584346434
"FXR1",-0.0127271725531486,0.820950279468951
"FXYD5",-0.140934739227288,0.0122440381793309
"FXYD6",0.103272126614487,0.0662484867019398
"FYN",0.134351432416425,0.0169396254452874
"FYTTD1",0.0383673882693524,0.495203197023795
"FZD3",0.131130096825284,0.0197512253899753
"FZD4",-0.00745045789225565,0.894657294219562
"FZD8",0.164373457275219,0.00345914418785078
"G2E3",0.0584507805489352,0.298692411867487
"G3BP1",0.0123859847671126,0.825737849763845
"G3BP2",0.0720131175775525,0.200722817066261
"GAB1",0.0159312702363022,0.776955423981628
"GABARAP",-0.0586094036887068,0.297265740480378
"GABARAPL2",-0.0661439266920747,0.23949202960492
"GABBR1",0.0656190381565087,0.243204879184065
"GABBR2",-0.0895416454601217,0.1113895793943
"GABPB1",0.0412237474833096,0.463640238376069
"GABRB1",0.0764686154984416,0.173988946229035
"GABRB2",0.0538724704262397,0.338231301413459
"GABRB3",-0.0323155350863707,0.56576879568203
"GAD1",0.139317801027528,0.0132396159723367
"GAD2",0.173880434286406,0.00198123332947407
"GADD45A",0.116285771771268,0.0386678145529557
"GADD45B",-0.170091260624412,0.00249585163186457
"GAL3ST1",-0.00415701655293878,0.941087828845157
"GAL3ST4",-0.0349940226079659,0.533928856252621
"GALNT1",-0.0941196082765213,0.0942144891236438
"GALNT15",-0.0866947080307488,0.123272903129271
"GALNT16",0.0495295728547941,0.378498114593085
"GALNT18",0.0643444862008405,0.252645260031601
"GAMT",0.0750243783103883,0.182415107442818
"GAN",0.187978525636244,0.00083469621301313
"GANAB",0.0576690481141484,0.305180571797569
"GAP43",0.0645230344484594,0.251374216870063
"GAPDH",0.100544582944238,0.0740883126186735
"GARNL3",-0.00580178118041283,0.917840151790353
"GARS",0.0181809222582928,0.746455311525786
"GART",0.0421711557441947,0.453375521380312
"GAS2L3",0.112967414276534,0.0445187413085413
"GAS6",0.0238231509366058,0.671997419225986
"GATA2",-0.0873875728301954,0.120304336417969
"GATAD1",-0.0607324131247878,0.280449099400859
"GATAD2B",-0.105016893523255,0.0620281356403254
"GATM",0.0634313062104136,0.259717000072361
"GBP4",-0.111520088849564,0.0475241058165096
"GCA",-0.0829190390864439,0.140231720178506
"GCC2",-0.142596280238339,0.0112213712261433
"GCFC2",-0.065378280465846,0.24506451787719
"GCH1",-0.0682160977141542,0.225051711291365
"GDAP1",-0.0220942221913562,0.694601969854134
"GDAP1L1",0.142194612122871,0.0115155998504942
"GDE1",0.0129110281574087,0.818547758402292
"GDI1",0.115717749213566,0.0398347501323455
"GDI2",0.106623407330878,0.0580530211549226
"GDPD2",0.164534938466375,0.00344138509609684
"GEN1",0.0887271443628819,0.114875410541855
"GFAP",-0.010221873744275,0.855833294513383
"GGCT",0.0269261949933961,0.63206724080619
"GGH",-0.0406973762967714,0.469298818278921
"GGNBP2",-0.0263146915451052,0.639758773326138
"GGT5",-0.0418594728418622,0.457067762505211
"GIGYF1",-0.0891657114791609,0.112787549864107
"GIMAP4",-0.00225265080864836,0.968067847387242
"GIMAP5",-0.0757758081100073,0.17792446595692
"GIMAP6",-0.0382982400472596,0.496162282666275
"GIMAP7",-0.172516186946959,0.0021626104473053
"GINS1",0.0769627176946238,0.171091062880434
"GINS2",0.141627718891589,0.0118241603229801
"GIPC1",0.00606482910020712,0.914172052633646
"GIT2",0.0506489519972242,0.367764187009629
"GJA1",-0.0545789357223379,0.332054450847348
"GJB1",0.0248462316966896,0.658586784296077
"GJB6",-0.0202537110085886,0.718650041633899
"GJC1",-0.159259949811124,0.00461362233602994
"GJC2",-0.0170702855503995,0.761644690462908
"GLA",-0.0328108773973705,0.559549908373194
"GLCCI1",-0.011001052170784,0.844972411008281
"GLCE",0.0656462197318249,0.243193119295336
"GLG1",-0.0905283267786064,0.107309371629702
"GLI3",0.170951857882337,0.0023603719608428
"GLIPR1",0.137990431162896,0.0141229278825741
"GLO1",-0.0278035042674346,0.621147590224437
"GLOD4",0.117122537560269,0.0372446193943739
"GLRA2",0.0413969565063487,0.461762677118161
"GLRA3",0.00926092905358159,0.869151995584792
"GLRX",0.0878853747936239,0.118120719568537
"GLS",-0.0076211970137211,0.892225866380097
"GLTP",-0.0097045314146902,0.863087863341946
"GLUD1",0.0427013320992064,0.447827003386457
"GLUL",0.128747657755825,0.0221383471173131
"GMDS",-0.0917255794991066,0.102996208366751
"GMFB",0.0506573431424105,0.367760984289557
"GMFG",-0.00536770085721025,0.923952841024633
"GMNN",0.0696127242934073,0.215772017033036
"GMPS",0.0172350118862328,0.759308865275936
"GNA13",0.0261567300140263,0.641952036336191
"GNAI1",0.071475379212482,0.203996849489531
"GNAI2",0.11080787445954,0.0487596624229156
"GNAI3",0.131715280655504,0.0192655255418827
"GNAL",0.124669181199722,0.0266204696754172
"GNAO1",-0.0874271001991982,0.119948259976304
"GNAQ",0.0147191083704966,0.793526322772879
"GNAS",0.0723417474453606,0.198578815310771
"GNAZ",-0.122947846388854,0.028798257210397
"GNB1",0.0260093866295551,0.644148613349921
"GNB4",-0.146973945582598,0.00898127315972673
"GNG11",-0.0226178383727331,0.687785524947309
"GNG12",-0.112695817907007,0.0451675597862805
"GNG2",0.086597336034934,0.123652127558352
"GNG3",0.0251173897485683,0.655238796384565
"GNG4",0.128613028397265,0.0222332502636626
"GNG5",-0.0894513426771112,0.111736065661735
"GNG7",0.0431361961850669,0.443229708852156
"GNL2",0.0498676724798888,0.375180196468892
"GNL3",-0.0836599581278929,0.136940665014152
"GNPAT",0.0839023922906616,0.135728793047521
"GNPTAB",0.0543471176718901,0.33361552038999
"GNS",0.124660051628276,0.0267200448710426
"GOLGA4",-0.0821366511387751,0.143996964882698
"GOLGA7",-0.0233832181102806,0.677629833481477
"GOLGA8A",-0.12795906237027,0.0228733433672985
"GOLGA8B",-0.145354784037428,0.00973811964548841
"GOLGB1",-0.0340652250493869,0.545103425218688
"GOLIM4",0.0205227185038484,0.715191938498287
"GOLM1",-0.00242392225380243,0.965614817913709
"GOLPH3",-0.0530907652575914,0.345273505809713
"GOLT1B",0.0494491273495019,0.379330326742664
"GON4L",-0.0109983172913953,0.84497604775683
"GORASP2",0.00476581576280188,0.932513570134381
"GOT1",0.0400895847580767,0.475944388225672
"GPAM",-0.0221689180249431,0.693473620832912
"GPATCH2L",0.176746448063179,0.00168408221538542
"GPATCH8",-0.108648156025594,0.0533349072626985
"GPBP1",0.139179347443634,0.013299115055441
"GPBP1L1",0.0140404057423877,0.803024620138991
"GPC3",0.0708190209870642,0.207886612102688
"GPC4",0.0625813636703439,0.265655497986093
"GPC5",0.0452038094102355,0.421577222426487
"GPC6",0.00406822142808598,0.942314806950083
"GPCPD1",-0.0670203023794888,0.23395272587525
"GPD1L",0.0359602462102324,0.522838390257936
"GPER1",-0.0531039691786887,0.345263936563654
"GPHN",-0.0639927804824639,0.255212101938397
"GPI",-0.0207113539121962,0.712880616381708
"GPIHBP1",-0.0924782933722379,0.100111265803973
"GPM6A",-0.00329370185506988,0.953344348559833
"GPM6B",0.0672051009391769,0.232181957948271
"GPR12",0.0344714521376904,0.540023365347509
"GPR137C",0.0902873663528163,0.108317765912464
"GPR155",-0.0859259168987678,0.126675765009668
"GPR161",-0.0350762804719813,0.532920213202344
"GPR17",0.00779246913732171,0.889793659820528
"GPR183",-0.0379139305814345,0.500094233440306
"GPR22",-0.0859686838447083,0.126665172095103
"GPR34",-0.0299552338160443,0.594238057357561
"GPR37",-0.0792595491044672,0.15889676865381
"GPR37L1",-0.0362006858151752,0.519856195582025
"GPR62",-0.117243079799635,0.0371020537122901
"GPR85",-0.00251017917903178,0.964387776833304
"GPRC5B",0.0856483133951968,0.127834338613364
"GPRC5C",-0.0669147978818092,0.234003535939307
"GPSM2",0.106050988949285,0.0592924345512567
"GPX1",0.059653210130064,0.288786515735135
"GPX3",0.0827322364559345,0.141064495219207
"GPX4",0.0417468339958964,0.458018255100504
"GRB10",-0.0769563458175011,0.171092325795477
"GRB14",-0.0869581355433194,0.12215441104783
"GRB2",0.050915015452131,0.365308965833328
"GRHPR",0.0404426312998553,0.472135403673435
"GRIA1",0.122632248170097,0.0291398824827368
"GRIA2",-0.0239805093379199,0.669765528118475
"GRIA3",-0.0915668926689919,0.103338326401679
"GRIA4",-0.0276279838779309,0.623320629065205
"GRID2",0.0187861751853019,0.738308859223453
"GRIK2",0.0310845808383359,0.580451265239037
"GRIK3",-0.120053750828319,0.0328468244032817
"GRIN2A",0.0511008963850184,0.363668599203705
"GRIN2B",-0.0461697701340776,0.411853688676028
"GRIP1",0.000693065850442386,0.990172406324704
"GRM3",-0.107818149825096,0.0552577537892176
"GRM5",0.146192694769351,0.00939082261748352
"GRN",0.02374735292231,0.673110741505078
"GRPEL2",0.0755128770224624,0.179417833783508
"GSK3B",-0.00285996398298437,0.959476366291541
"GSN",0.0469785896170493,0.403982059857283
"GSTA4",-0.117373430641042,0.0369589471883885
"GSTM2",0.0765266882986196,0.173511835621331
"GSTM3",0.017751718537084,0.752287743318294
"GSTP1",0.171377554688057,0.00230073864594762
"GTDC1",-0.030291505136245,0.58998718842724
"GTF2A2",-0.0897743623415143,0.110681989184841
"GTF2F2",-0.0388181256587608,0.490334781770337
"GTF2H2",-0.0498759335041283,0.375175130401599
"GTF2H5",-0.00839820229697563,0.881283700413721
"GTF2I",0.0738522325703115,0.189085673245668
"GTF2IRD2",0.0378508765260714,0.501054957046834
"GTF3C4",0.16819989962662,0.00278990727777812
"GTF3C6",-0.042612950883778,0.448747590400395
"GTPBP4",0.0341221775387058,0.544105865019955
"GTSE1",0.140149328167547,0.0127323115775336
"GUCD1",0.0301258908686874,0.592110198465146
"GUCY1A2",0.016630822625568,0.767525365976763
"GUK1",0.0989761935667081,0.0786862760381659
"GULP1",0.127694047918527,0.0231517923867154
"H1F0",0.00554268873725171,0.921506158735559
"H1FX",0.124202076120299,0.0273555162363914
"H2AFJ",-0.0189530432951667,0.735989766063693
"H2AFV",0.0716130303910658,0.202921064129124
"H2AFX",0.118435722139736,0.0351888770458429
"H2AFY",0.0891730948859122,0.11278648807638
"H2AFZ",0.0511599554309822,0.362874812071891
"H3F3A",0.0242412296777237,0.666403583736287
"H3F3B",0.084858359086885,0.131342777273045
"H3F3C",0.0690037858833977,0.219797910230164
"HADH",0.0897902794689537,0.110358916535286
"HADHA",0.0745448678112991,0.184971395303659
"HADHB",0.0835976023775441,0.137339681590784
"HAPLN3",0.144181609589683,0.0104053648396468
"HAT1",0.0071003933113516,0.899534463748249
"HAUS1",0.0402560896827897,0.474044147845682
"HAUS6",0.132570830932822,0.0184856091907046
"HAUS8",-0.022260126469566,0.692332080698105
"HAVCR2",0.0786303811197201,0.162117297230213
"HBE1",-0.0443415098980136,0.43052406655659
"HBEGF",-0.00744552054387228,0.8946628067691
"HBP1",-0.0511599554309822,0.362874059034309
"HBS1L",0.0894884178818685,0.111729374675991
