symbol,PC1_tau
TIMELESS,0.0831816978402018
NCAPG2,0.0830090287134991
QARS,0.0829320740333546
BCLAF1,0.0829183162240308
PIAS1,0.0828976923420493
ATP10B,0.0828702177560459
TIMM23,0.0828427704694584
GPX3,0.0827322364559345
SLC43A3,0.0826901802245427
ERGIC3,0.0825933325448158
CLU,0.0825854404950752
CACHD1,0.0824828540940491
TNIK,0.0823643030342079
NELFCD,0.0823301963189958
TRIM2,0.0823288806980574
TMBIM6,0.0823015697400334
IP6K2,0.0822606542168783
PLOD1,0.0822319847072542
ATP6V1A,0.0822115281412325
OSBPL9,0.0821010769205409
MPP2,0.0819686314133655
RAB3GAP2,0.0819075089322926
NONO,0.08188537992450501
DACH1,0.0818175378416698
CSNK1A1,0.0818175378416698
UROD,0.0815544227014847
FAM192A,0.0815476701100675
COA1,0.0814847177726637
QDPR,0.0814509864644449
RNF150,0.0814284857594791
IMP3,0.0814082408283844
CYB5R2,0.0813745328062245
ATP6V0D1,0.0813182672174821
CLIC1,0.081298061410929
SNX30,0.0812215722688756
EIF3F,0.0811450653703735
ITGAV,0.0811316218538183
ARRB2,0.0810349677798192
AHCYL1,0.0810121480349726
RPS5,0.0809852850157362
SEMA5A,0.0809517437904352
LTBP1,0.0808819118566284
RPA1,0.0806886644987089
RCN1,0.0806121023969102
ARRDC3,0.0805822697826954
VLDLR,0.0805689051139274
ACTL6A,0.0805021813715389
DNA2,0.0804922839834113
DOCK11,0.0804056363624047
EPRS,0.0803256584021335
PCNA,0.0803157621898152
BCL11B,0.0803123351878435
PSAT1,0.0802990186009192
CD63,0.0801891331683489
CRYM,0.0801824903208729
BTF3L4,0.0801692095770434
MAP3K13,0.08001593849627901
RPS4X,0.08001177049807001
COA3,0.0800093099962058
AKIRIN2,0.0799790536193843
EIF5,0.0798929442153907
FAM13C,0.0798427438242091
PALD1,0.0798123721888397
DPF2,0.0798123721888397
ZFHX4,0.0798030835466611
ILF2,0.0796787294783315
LAMB2,0.0795424985596929
PTN,0.0794700224639512
AIF1L,0.0793955499801055
DGAT1,0.0793165886975374
ERBB3,0.0792968851601081
DYNLRB1,0.0792332802996677
RPL7,0.0792267171784885
TRA2B,0.0791565235288759
RPL13,0.0791059798459145
RCAN1,0.0790339074593684
SRP72,0.079009506950432
S100A16,0.078989860174808
OGFRL1,0.0789065183415355
HAVCR2,0.0786303811197201
LRRC8B,0.0785015201083972
CLASP1,0.0784766942643988
PTPRM,0.0784506870742018
NFIA,0.0784376931714917
BLOC1S3,0.07843119864089301
CHEK1,0.0783543616367314
RASA3,0.0782515827525497
BTBD7,0.0781885709001783
SCARB2,0.0781876782646723
ZBED5,0.0781302187930328
PPP2R1A,0.0779957817139491
ZER1,0.0779951266384347
FBXL5,0.0779951266384347
MTSS1,0.0778413319600669
TRIB2,0.0777193474638514
PGD,0.07741801841523101
MASTL,0.0773218125031587
DDX3X,0.0773217353026154
NRM,0.0772640301146178
FEZ1,0.07723842480153201
STT3A,0.0772320274498996
USP4,0.0772318461043352
HIST1H1B,0.0771291619171274
ACLY,0.0771163657060204
HLA-B,0.0771033006571247
HIST1H3B,0.0770971833254643
PPP2R5C,0.0770009822235182
PAIP2,0.0769754661985533
TCTN2,0.0769627176946238
GINS1,0.0769627176946238
PCBP4,0.0769239312281037
ZMYM2,0.0769048062293674
CDC42EP1,0.0767506791307431
NAV1,0.0766227735342622
PDS5A,0.0765330251253848
GSTM2,0.0765266882986196
GABRB1,0.0764686154984416
USP3,0.0763650464847579
RPL35,0.0763587083475112
BBIP1,0.0763472300749434
ATAT1,0.0762246037005198
RPL18,0.0761790406376747
NOL11,0.0761664010091428
ECT2,0.0760780994214787
ATG3,0.0758529822041951
BRWD1,0.0758260864986262
OLR1,0.0757237233368718
RPN1,0.075679801879528
NOSIP,0.0756339467302992
MOG,0.0755838206727807
BEX5,0.0755713047229229
GRPEL2,0.0755128770224624
PHF14,0.0755066215548609
LARS,0.075491980670468
PIF1,0.07548161522148598
JUN,0.0754231553453667
RSPRY1,0.075416907827829
FLRT2,0.0753272016607765
KHDRBS3,0.0751727159989763
LRRC36,0.0751265866608951
EMX2,0.0750519143124561
GAMT,0.0750243783103883
BZW1,0.0749995069759371
DHRS7,0.0749622463094115
COMMD1,0.0749560415958877
VWF,0.0749408521439963
CNOT6L,0.0748973883709208
FMNL3,0.0747212285099265
NDUFS5,0.0747180266215461
ROMO1,0.0747118395618227
PAQR8,0.074634537737459
SMS,0.0745633951802472
HADHA,0.0745448678112991
IGFBPL1,0.0743251497676947
PAK3,0.0742943592821911
RPS6KA2,0.0742697544266456
EIF6,0.07421699148603
VPS35,0.0740253913805584
AURKA,0.0738705877918128
GTF2I,0.0738522325703115
SSR2,0.0737809303017638
FUS,0.0736973859447042
SMAD5,0.0735894472359469
HMMR,0.0735833541332881
APBB1,0.073519866206209
FAM13B,0.0734284576588556
MCM6,0.0733145436082729
DAGLB,0.0732081156782392
DNM2,0.0731959770418304
PSMD14,0.0731656568478938
BBS2,0.073130576017844
CGGBP1,0.0731002653372127
STMN1,0.0730287863256681
SH3BGRL3,0.0729803948442833
CNN3,0.0729693868923835
FAM111A,0.0729209986994677
ACTR3,0.0729089166848542
NARF,0.0728847706611137
DHX9,0.0728797014232511
SLC25A36,0.0727236890331711
CLVS1,0.0726227389736548
BAG4,0.0725745806533895
PLD3,0.07250299737752901
RNF26,0.0724313875396165
ODC1,0.0724013716303504
GNAS,0.0723417474453606
MRPS26,0.0720668980441278
COL4A5,0.0720131946972039
G3BP2,0.0720131175775525
TTC28,0.0720131175775525
DTYMK,0.0719355718496551
NDN,0.07191154504531301
KIDINS220,0.07191154504531301
PPIB,0.0718698347368515
RAB13,0.0718219265056335
CLCN3,0.0717382642138785
ADAM9,0.0717025942369253
SLC7A11,0.0717025942369253
TTC3,0.0716847791898401
CBLN2,0.0716788437910148
PGM3,0.0716248986427865
H2AFV,0.0716130303910658
RAB3IP,0.0715471848370788
TBCA,0.0715412549390257
RLF,0.0715175500825304
AZIN1,0.0714872364420282
GNAI1,0.071475379212482
SEL1L,0.0714339253248667
PTPRS,0.0712961935302786
PACS2,0.0712902829650017
RPL18A,0.0712479717070379
FAM204A,0.0711653242681746
FOLH1,0.0711417634914096
PCDH17,0.0711358769526969
PLA2G15,0.0710215848062967
SREK1IP1,0.0708424904229984
GPC3,0.0708190209870642
FBXO7,0.0707999001935744
PRPF38A,0.0707881550209333
CLASP2,0.0707588176434783
SF3B2,0.0707470929014519
RTCB,0.0706692813999592
RPS19,0.0706148670037462
SSR4,0.0705797526967496
SLC12A2,0.0705388521370934
PON2,0.0705194502825128
EFR3B,0.0705077584229808
USP49,0.0704902315324363
ETS1,0.070406550849641
CEP70,0.070371574915615
TRIM37,0.0703170368603664
MT3,0.0703112118148475
RNF5,0.0703053882167248
PRMT2,0.0703053882167248
AMFR,0.0702821082862134
AP1S2,0.0701984591101645
HNRNPM,0.0701299108243448
EIF3L,0.0701008173110313
NACA,0.0700950029521849
MOB1A,0.0700601471554239
CAPRIN1,0.0700345026025384
NUDT21,0.0699822445408387
MED13,0.0699706475162267
OST4,0.0698985294199991
HTATSF1,0.0698985294199991
EGLN3,0.0698927366441701
RIMS2,0.0698637943527125
POLR2I,0.0698205952363193
PSME1,0.0697858902742366
LRRC40,0.0697137434612067
PTPN4,0.0697079679139153
PDZRN3,0.0696791116938131
GMNN,0.0696127242934073
RASGEF1B,0.0696069595031781
NLRP1,0.0695347804159925
RSF1,0.0694625744081097
NEK7,0.0694395583125779
HNRNPC,0.0693845888881729
PTTG1IP,0.0693558474972342
CSTF1,0.0693180815335015
EPHA3,0.06918840542014701
MIS18BP1,0.0691826743449315
NXPH1,0.0691654896604987
COPB2,0.0691597642774617
SCYL2,0.0690932263509192
PSMC6,0.069049548160422
H3F3C,0.0690037858833977
SAMM50,0.0689600521190174
DGCR8,0.0688153219719494
RPL27A,0.0687924900794922
DKC1,0.0687372098324779
APRT,0.0686688429263787
MCM7,0.0686249007181664
COL9A1,0.068552470016383
HSPA12A,0.0685453487654458
HK2,0.0683835734231352
TUBA1B,0.0683337908454154
ARID2,0.0682556678591018
NPNT,0.0682273964467723
STON2,0.0680485947381815
NFYB,0.0679929933019817
KPNA2,0.0679760929346876
SNX2,0.0679648330219162
MGAT5,0.0679479536393084
FSD1L,0.0678197627457984
TSPAN15,0.0678141422458305
MATR3,0.0678085231430122
BHLHB9,0.0677752919169577
PTPRO,0.0676409260459688
EFHD2,0.06739506587327099
MKKS,0.0673615665426254
CECR2,0.0672777696696017
UBE2N,0.0672721977809285
GPM6B,0.0672051009391769
ZNF93,0.0671379708213437
ECI2,0.0671101554450737
MEIS1,0.0671101554450737
ZDHHC17,0.0670596817651473
DHX36,0.0670541210303009
TUBA1C,0.0670485616785498
RBM22,0.0670207856461724
DKK3,0.0669758186428169
TIMM13,0.0668864009337128
ANO4,0.0668642237444647
CENPL,0.0667748450466607
PRDX1,0.0667306196290786
NBR1,0.0666523437162204
ST8SIA4,0.0665575181514415
CSPG4,0.0665398392708438
POLA1,0.0665232905022718
ZFPM2,0.06651777698931201
TRIM13,0.0665067540748293
PSD2,0.0665012446721711
SEC23A,0.0664792207455289
ACSBG1,0.0662442179554599
UBA2,0.0661823011917468
COPS2,0.0659762386959905
DOCK10,0.0659543922587372
DCP2,0.0658705639739028
MACF1,0.0657137684887062
GLCE,0.0656462197318249
GABBR1,0.0656190381565087
ACTR2,0.0655623316476292
CDK6,0.0654459008526657
PLIN2,0.0654296510942891
TBC1D1,0.0653404004011454
EIF4EBP2,0.0652916939430417
FAM222A,0.0652727635488226
SULT1C4,0.0652050929679232
RPL36,0.0651644020085123
ELOVL6,0.0651050168487437
APCDD1,0.0650696504537588
LGALS1,0.0650319054700005
ABAT,0.0650265186896665
APLP2,0.0648694668481827
SNAI2,0.0648426046718484
SET,0.0648339207261123
ZNF644,0.0647801746166293
CBLB,0.0647123409077984
CNST,0.0647016127344973
STOX2,0.0646694602000945
FAH,0.0646069655935902
LAMA1,0.0645909108493555
GAP43,0.0645230344484594
PRPF8,0.0644497802181409
OPTN,0.0644230807761657
RANGAP1,0.0644070770296075
GALNT18,0.0643444862008405
SLC52A2,0.0642978541094629
AXL,0.0642871884621955
TSPAN6,0.0641085911659207
EFTUD2,0.0640820286658512
NKD2,0.0640139964898375
DNAJC7,0.0639927804824639
CNTN3,0.0639035398021644
KCTD20,0.0638876651180784
ATL3,0.0637409204783946
TFPI,0.0637250809452087
RPS8,0.0636627384003739
IDH1,0.0636569534491512
DLK1,0.0636411334712449
NINJ2,0.0636305933695709
NCAPH,0.0635940651364575
HSPA9,0.0634784769652975
PHF20,0.0634523657416081
GATM,0.0634313062104136
SF3B5,0.0634050112599778
LIFR,0.06337350044319201
FGF12,0.0633682532065493
TSHZ3,0.0633000304907728
RPS3,0.0632579966306037
SPRED1,0.0632527493993201
POLD3,0.0632160553055018
IGFBP2,0.06312684299285
LTA4H,0.0630846870507938
REEP1,0.063011102121045
CLIC4,0.0628064888328699
SEC11C,0.0627856695768632
YWHAE,0.0626636091823629
ZFP36L1,0.0626072804990817
GPC4,0.0625813636703439
HSD17B12,0.0625336393050564
CDH4,0.0625232766172223
LPCAT2,0.0625180972048275
BTG3,0.0624922194367563
NPAT,0.0624651495905449
RPL4,0.0623966253711593
CDKN1C,0.062360415927480005
MOB2,0.0623500819451525
RPL30,0.0623397530985737
FAM120B,0.0623397530985737
OLA1,0.0623345905998609
COL6A1,0.0622867109942531
EPHA4,0.0622299812105156
PAPOLA,0.0621134517147141
SORT1,0.0619985562308262
ELP2,0.061904274663274
HIBCH,0.0618663877686501
NKAIN2,0.0618151356781954
CYLD,0.0617413430094678
MAP1LC3B,0.0617157846430916
SSH1,0.0616982104123148
CTNNB1,0.0616777466603714
TESC,0.0615987813576663
FAM49B,0.0614841085848031
AKR1B1,0.0614484818478112
BRCA2,0.0614306020928295
HELLS,0.0614255077110906
SOCS6,0.0614102321670128
PBXIP1,0.0614102321670128
INIP,0.0613949680136223
SNRK,0.0612015033666741
LGI3,0.0611225291159748
CRYZL1,0.0611174682565899
SLC39A12,0.0610587104512267
MYO10,0.060984738270929
SNX6,0.0608804492586687
NAE1,0.0608316625132655
RPL32,0.0607878880414295
WDFY3,0.0607711936489038
TCF7L2,0.0606971898820989
PSAP,0.0606734552249714
MIB1,0.0606281821517167
IKZF5,0.0605880243846667
SORBS2,0.0605440793860959
COX8A,0.0605190041812986
LRR1,0.0604499490406514
TPI1,0.0603908739897069
USP1,0.0603458453710517
SIKE1,0.0603408484062461
SRGAP3,0.0601776704251907
TRO,0.0601726865608048
EPB41L3,0.060143413899422994
CLNS1A,0.0601134942820008
ELOVL2,0.0600836192726437
SMC1A,0.0600442979553327
CACUL1,0.0600094680302401
QPCT,0.0599551676763333
CEP44,0.0599104676320886
SLC5A3,0.0598362805323173
SMCHD1,0.0598362805323173
ZCCHC17,0.0598263689403109
SERF2,0.0597572262685702
AP1G1,0.0597472120101537
SPRY4,0.0597323698258456
SETD3,0.0596630930343946
GPX1,0.059653210130064006
SKA1,0.0596482705192304
SERPINH1,0.0595839039254558
PHACTR2,0.0595740316854866
SLC25A18,0.0595046960489955
SMARCC1,0.0594899055364718
SLC25A4,0.0593910127104231
XRCC6,0.0593560690458052
S100B,0.0593265484526103
CCDC3,0.0592767941026013
SRPK1,0.0592325778478949
API5,0.0592080559764867
DCTN1,0.0590192567397685
FUNDC2,0.0589556926322146
MRPL42,0.0588959483759534
TOMM22,0.0588813103868181
CHADL,0.0588569379736763
MCM3,0.0587971555447807
MORF4L1,0.05870813006215099
PSMC1,0.0586677263537942
FA2H,0.058623968046858
TCF3,0.0585948501801377
ATP6V1D,0.0585592089078807
CLMP,0.0585495016208007
G2E3,0.0584507805489352
SEMA3E,0.0584507805489352
CCND2,0.0584265843395327
LBR,0.0583811169251709
VCP,0.0583065820727278
CENPA,0.0582824215520399
MRPL51,0.0582775930510124
ELOVL5,0.0581934098154756
MDH2,0.0581092197049313
PARP1,0.0580803527286318
MAPK1,0.0580587092363075
ATRX,0.0580250227181038
RPA2,0.0577771795111253
PTBP1,0.0577676026538556
SLC8A1,0.0577484632173479
UBE2R2,0.0577389006302286
KLK6,0.0576881659824389
GANAB,0.0576690481141484
COL2A1,0.0576451774859829
REV3L,0.05757530440710099
ARPC2,0.0574911056353513
MPV17,0.0574497427406845
RPL10A,0.0574083503083177
SRPRB,0.057402145596854005
SLC31A1,0.0573511991241075
LGMN,0.0573416905110729
SMURF1,0.0573416905110729
TFAM,0.0572574447628993
CMPK1,0.0572064006406873
USP31,0.0571400413832059
FNBP1L,0.0570984016631518
TOR1AIP1,0.0570936665466978
COPS6,0.057065280565553
PHC2,0.05706055368374201
EIF3K,0.05706055368374201
ZNF106,0.057041657895929
ANAPC5,0.057041657895929
FUT9,0.0570369368814044
LAMP2,0.0569952150397069
EIF5A,0.0569904912226137
CCNT1,0.0569487350062269
PKIG,0.0567937381020955
NAP1L4,0.0566112114161145
SRSF10,0.0565644650985979
RAB2A,0.0565176324484933
ILF3,0.0564942364498037
SALL3,0.0563865460376944
SMARCA1,0.0563678610745312
DNAJA1,0.056306931642193005
FOXN3,0.05627428318043
KCNJ6,0.0561900339251256
WLS,0.0561621342044756
EFNB2,0.0561150737506372
LAMTOR3,0.0561011315398749
JAK1,0.0560301485104108
DCUN1D4,0.0560029630632262
UBE4B,0.0559372448674772
ZNF451,0.0559326118078869
TSPAN13,0.0558668543691442
RPS9,0.0558056846987791
PTK2,0.0557594458270576
MECP2,0.0557074773740921
DNASE2,0.0556982405182212
ENC1,0.0556936238129608
MPDZ,0.0556843938454111
FBXO5,0.0556843938454111
HEATR5A,0.0556613389883613
UBA52,0.0556093131542429
DHX40,0.0555342037275163
HDGF,0.0555249956021459
HIST1H2AG,0.0555111919983025
CACNA1A,0.0554698428737578
CHD8,0.0553517506860705
VEZF1,0.0553334055863253
DNAJB11,0.0552582574468504
CNPY3,0.0552445235688088
AIMP1,0.0551373840359739
SLC1A1,0.0550713432441417
TPM3,0.0550622216965438
CYC1,0.0550622216965438
PRR11,0.0549597191497599
PRIM1,0.0549391367997298
PEG10,0.0549209148633082
KIF20B,0.0549163622115109
FIS1,0.0548093027038068
EGFR,0.0547522021849485
ARHGEF2,0.0546769044786907
MPV17L2,0.0546587710217692
TPRKB,0.0546270808383663
THEMIS2,0.0545563217020084
PCIF1,0.0545518022701403
LSM3,0.0545518022701403
SKA2,0.054508123894441
PDE8A,0.0544764948564845
PMP2,0.0544674680967114
HMOX2,0.0544539363666123
WDR1,0.0543606127971252
GNPTAB,0.0543471176718901
BLOC1S6,0.0543032786566229
TMEM136,0.05419646349376799
CD320,0.0541345488073103
BLM,0.0541345488073103
MBD5,0.0541210931008659
S100A13,0.0541210931008659
TRAPPC13,0.0540501735330959
CALR,0.0538769357974129
GABRB2,0.0538724704262397
PDGFRA,0.0538457014951826
CHD4,0.0538148568178822
KLHL28,0.0538059293365968
RPS20,0.0535793364568834
CRK,0.0535038569315473
DHRS3,0.0534637877390684
RHOBTB3,0.0534371976573147
LAPTM4A,0.0534327698329994
NR2C2,0.0534239174853852
PFN2,0.0533528002935107
HMGXB4,0.0533483790960477
SFMBT2,0.0533307052909921
FRMD8,0.0532772284582276
RPL23,0.0532551556112521
RPS28,0.0531795769159344
COLGALT2,0.0531443528174077
SLC35F2,0.0529931793481363
AP2A2,0.0529263218610158
BFAR,0.0529175490577298
ARAP3,0.0528418896949811
PRCP,0.0527312248761743
ATP2B4,0.052722491649073
PIP4K2B,0.0526730046336214
MAPRE1,0.0526322154361571
PAK1IP1,0.0525667605974565
CREM,0.0524413769844251
DNAJC8,0.0524065871127898
ACP1,0.0523762027055651
MAPK8,0.052309124957812994
LIPA,0.0523004580494679
SPARC,0.0522463371819128
PDK4,0.0522117054192662
UXT,0.0522030582338112
HEG1,0.0521618563539599
DDIT4,0.0520860107204124
PLEKHO1,0.0520428431257927
SMC3,0.0520342224791995
OTUB1,0.0520256061150935
RNF38,0.0519670132729
UCHL1,0.0519514927937207
CHRDL1,0.0519282945192771
CAPN2,0.0518367687342646
RPL29,0.0517823355890563
PRKCSH,0.0516879048587057
ZNF43,0.0515360904645594
PPME1,0.0515190128100554
NHP2,0.0514601393953472
KCNH8,0.0514516074978509
PKN2,0.05144734314017099
PTPN14,0.0513500931341016
CBR3,0.0513245881193821
PTPRF,0.0512783697621679
FBXO30,0.0512783697621679
ZFP36L2,0.0512698708195783
CNIH1,0.0511938727002624
H2AFZ,0.0511599554309822
GRIN2A,0.0511008963850184
SAR1A,0.0510797339637749
C2CD3,0.0510121708592518
HLA-E,0.0510079439734792
GRB2,0.05091501545213099
EMC10,0.0509107983638352
BZW2,0.05086003304441599
NCAPD3,0.0507754947232898
BOK,0.0507460389164713
SLC38A3,0.0506993615165412
C3,0.0506741379520364
DOCK4,0.0506573431424105
GMFB,0.0506573431424105
APOC1,0.0506531470485418
GIT2,0.0506489519972242
BRINP2,0.0506279923638014
FN1,0.0506274019114159
ADORA3,0.0506231988976764
CAMK2D,0.050606397304483
CENPK,0.0506021995194561
PGF,0.0505980027788708
NUP153,0.0505980027788708
RPS27A,0.0505938070822942
TNFRSF10D,0.0505854188194359
EVI2B,0.0505602790421094
HSPB11,0.0505519074419126
SLC7A8,0.0505218382042275
SFXN1,0.0505176470856999
LRRC17,0.0504883384321534
PDLIM5,0.0504799738962391
SLC6A12,0.0504757931869772
VIM,0.0503996495723316
PBDC1,0.0503871274015543
TJP2,0.0503026343767303
PLCE1,0.0502901414833608
SLC3A2,0.0502514411160019
SLC4A8,0.0502431082345722
SNAP25,0.0502056615005297
CALD1,0.0501752046659481
COPS8,0.0501502460150923
MGAT1,0.0501419347379362
NDUFAF3,0.0501336275916337
FAM126A,0.0500657056123869
HLTF,0.0500143380496088
RHOJ,0.0499935929584804
TEK,0.0499853021469875
PLXNA2,0.049972873660082
ITPKB,0.0499563167562365
CLINT1,0.0499007412318518
GNL2,0.0498676724798888
RPL34,0.0498161733905178
KNSTRN,0.0497357235002873
HTRA1,0.0497109896122262
MGME1,0.0496945208393336
SRSF3,0.0496264412603587
CSE1L,0.0496264412603587
ALCAM,0.0496182181548739
SVIL,0.0496141081347256
CBWD2,0.0496141081347256
SERPING1,0.0495624282964535
CPNE2,0.0495418859868314
SLA,0.0495336762119822
GALNT16,0.0495295728547941
RPS6,0.049523042379323
KLHL20,0.0495172688991068
PGAM1,0.0494737289069191
CEP170,0.0494737289069191
GOLT1B,0.0494491273495019
CD44,0.04938094184401999
APIP,0.0493768477477692
MED28,0.04936457156614799
TIMP1,0.0492800088606354
DOCK7,0.049251446650658
PTCD3,0.0491995169339719
SHKBP1,0.0491832122054599
UQCRQ,0.0491709942914208
PRKX,0.0489498051576392
MAFB,0.0487320992343066
TMEFF2,0.0487240336766157
SBF2,0.0486838393583269
ARPC5,0.0485871440611889
ABHD6,0.0485790931673372
PFKL,0.0485589834288561
YTHDF2,0.04852265707345099
ZNF24,0.048486474632224004
KLC1,0.0484460565602505
IGBP1,0.0484420369745509
TCF7L1,0.0484299842179121
RHEB,0.048421954043057006
FABP5,0.0484059056694145
TMEM33,0.0483373351636057
PARP2,0.0482807388104542
CSMD1,0.0482127518179552
SARS,0.0481760666657835
SPIN1,0.0481760666657835
IVD,0.0481760666657835
EZH2,0.048172071138788
CELF4,0.0481521084048742
ZNF428,0.0480914136064553
CEBPZ,0.0480914136064553
PDCD6,0.0479379983756028
MSI1,0.0479141367522352
SYNJ2,0.0478744464399628
CYB5A,0.047833444027525
CUL3,0.047833444027525
SGCB,0.0477289743787557
PIK3R3,0.0477092034593958
PSMA4,0.0476443267741633
PALLD,0.0476127585568335
TBC1D5,0.0474553401471438
PXN,0.047289982078339
NRXN1,0.0472053265599746
METTL9,0.0472014144622958
CYB5B,0.0471818685529471
PDE4B,0.0470087240811932
PAK2,0.046982489387912
GSN,0.0469785896170493
DCTN3,0.0469552113674717
ZNF84,0.0469435353231864
UNC5B,0.046878296866833
YBX1,0.0468646568224383
FOSL2,0.0468239497008191
SYNCRIP,0.0467049944754584
EIF3C,0.0466125436558776
RASSF4,0.0465970885680337
LSM4,0.0465816488431009
ATP6V0A1,0.0464931405512981
XPR1,0.0464585314294067
RPAIN,0.0463123115999585
TUBB3,0.0461697701340776
TCF25,0.046085057897918
DBI,0.0460041531658521
HIST1H2BD,0.0459003911053657
SLC6A1,0.0458422854374552
PLP1,0.0458194821105074
FAM13A,0.0458194821105074
VBP1,0.0458118885602215
RNF216,0.0457233934264452
NCOA1,0.0457006812501486
NDUFB3,0.0455426529581247
PDGFRB,0.0455069800278069
KDM3B,0.0453694869772953
FBN2,0.0453657298254544
ULK2,0.0452810288795696
IARS,0.045211301547423
GPC5,0.0452038094102355
PREX1,0.0452038094102355
PLCL2,0.0452038094102355
SRP54,0.0451303006376256
CENPV,0.0451228200639562
TUBG1,0.0451190811717872
PSD3,0.0450119723797852
CFDP1,0.0449309904201459
SEC11A,0.04486113696713099
HSPA5,0.0448499890348072
ETFB,0.044842561695345
TIMP2,0.0448388494090937
ATAD2,0.0448351380446534
SKP1,0.0447949524428672
UBC,0.0447510124492414
S1PR1,0.044614264481279996
REEP4,0.0445957807151135
PTGES3,0.0445920867179471
TOR1AIP2,0.0445036570731484
MZT2A,0.0444557512843374
PGK1,0.044448376408492994
MEAF6,0.0444262737833528
TCF4,0.0442274275362635
CHCHD3,0.0442274275362635
SUB1,0.0442012773371464
CADPS,0.0441683008749745
THUMPD1,0.0441573251114897
SH3GL1,0.0441427034802572
AGRN,0.0440616198212689
NEK1,0.0440060327295908
NENF,0.0439285123569317
AMER2,0.0439248694069435
LTN1,0.0439066682420271
CAND1,0.0437624842077786
CCT5,0.0437552243397446
AUTS2,0.0437407154363067
TGIF1,0.0436595285348696
ADD3,0.0435674848801233
WSB2,0.0433690992739798
FAU,0.0433166156526491
OIP5,0.0433130243401485
MCTS1,0.0432879101387923
ABLIM3,0.0431995457026066
GNG7,0.0431361961850669
ALDH6A1,0.0431183292265135
CUL5,0.0430692171312197
LYRM4,0.0430442256656165
EZR,0.0429487205174438
BSDC1,0.0429487205174438
SLC12A7,0.0428994597447656
VANGL2,0.0428710094657549
DUT,0.0428674571593755
APOO,0.0428426157151672
RPS12,0.0428359049912713
SEPT3,0.0427687375588412
NCAPG,0.0427332212451596
SMARCE1,0.0427013320992064
GLUD1,0.0427013320992064
CMC2,0.0426200159507061
TNKS,0.0426164829780179
EIF3I,0.0426164829780179
SGCE,0.0426023598681096
STRAP,0.0425739996361666
INA,0.0425210534651584
SMARCC2,0.0424573249392696
RPLP0,0.0423865013973287
ARPC1B,0.0423583819804202
PREPL,0.0423548709868396
CFL2,0.0423268144326393
SNRNP40,0.0422630016215443
GART,0.0421711557441947
CAPN3,0.0421072420385809
RPS11,0.0420948561359356
CMTM5,0.042093280751049
PIBF1,0.0420362923365981
RRP15,0.0420188592946107
KALRN,0.0419875344003291
RPL10,0.0419374393277684
SOAT1,0.041828246076724
PRDX4,0.0417502942996029
GPX4,0.0417468339958964
LRIG1,0.0417260902261704
PBX3,0.0417157299304859
RPL22,0.0415667212967683
KANK2,0.0415632779201069
APLNR,0.0414852798668618
DGUOK,0.0414715350541374
PAXIP1,0.0414141187128429
MT2A,0.0414106845639326
GLRA2,0.0413969565063487
KLHL21,0.0413763899952641
PGGT1B,0.0413695413003574
PLAT,0.0412408378814084
CCDC82,0.0412271638631674
GABPB1,0.0412237474833096
PRIMA1,0.0412100904521303
BOC,0.0411998565815734
CFAP20,0.041149078890501
ST18,0.0410505384602704
TP53INP1,0.0408739426084888
TRIP12,0.0408671714757316
RGS17,0.0407890349940725
HIST1H2BK,0.040720995387105004
CSMD3,0.0406805306582762
ACTN1,0.0406529021581742
SLC7A5,0.0406495280533289
FAM162A,0.0406326701220049
MED10,0.0406124682628898
IFT22,0.0406057410029028
NKX6-2,0.0406057410029028
PPP4R2,0.0405241959721042
MPPED1,0.0405174838899096
CDON,0.0404627520131895
GRHPR,0.0404426312998553
PDHA1,0.0404258869480011
SEC62,0.0402694294527467
HAUS1,0.0402560896827897
ITGA2,0.0402494247672337
ERGIC2,0.0401745075524141
GOT1,0.0400895847580767
SECISBP2L,0.040027872061367
ZHX3,0.0400079692481395
ACOT7,0.0399230257585295
KDM3A,0.0399098007392819
CNTN2,0.0398479823929366
TBPL1,0.0398182832590408
CYYR1,0.0397728988204739
LIMS2,0.0397531178682455
SLC22A23,0.0396911866944319
RBM15,0.0396846016779296
TMED10,0.0396681534649804
TMEM230,0.039596311927254
CRIP2,0.0395667881414213
ZNF33B,0.039494930087404
STARD3NL,0.0394883852319299
HYAL2,0.0392302183700952
CDH18,0.0391517282643579
TRAPPC4,0.0391257913762748
PSMA7,0.0390764478756927
FGFR2,0.0390570165229866
INTS10,0.0390408458534229
CSDE1,0.039001127062187994
PSPH,0.0389720301838011
ZNF618,0.0389720301838011
PPP1R9A,0.0388741529004336
RIF1,0.0387988211607619
LMCD1,0.0387891797057792
SCN3A,0.0387362979027268
RPS24,0.0385533863630964
ARHGEF6,0.038455589821945996
CPPED1,0.0384301183239886
FYTTD1,0.0383673882693524
BST2,0.0383610307898938
ARHGDIB,0.0383045950195172
CEP57L1,0.0382918882369418
NDUFV1,0.0382195186817003
SRP14,0.0381091430667934
ACTG1,0.038103216155695
MED19,0.0380525032994424
MRFAP1L1,0.0380272590785367
ABCD4,0.03793591968921701
GTF2IRD2,0.0378508765260714
MAGI3,0.0377470576410269
VPS26B,0.0377026539513818
PSMD11,0.0376745234699058
SLC20A2,0.0375925886432109
P4HA1,0.0375137444836421
VPS53,0.0375044154137046
TMEM183A,0.0374100491670915
SLC39A6,0.0373466653412293
AFF4,0.0373188143212334
